key,message,comment,context
Address,地址,,resources\domains\Mail.xml:12
Administration,管理,,resources\views\Menu.xml:6
All Actions,全部动作,,resources\views\Menu.xml:97 resources\views\Meta.xml:167
All Charts,全部图表,,resources\views\Menu.xml:151 resources\views\Menu.xml:153 resources\views\Meta.xml:109
All Custom Views,全部自定义视图,,resources\views\Menu.xml:78 resources\views\Menu.xml:80
All Documents,全部文档,,resources\views\DMS.xml:167 resources\views\DMS.xml:212
All Menu Help,全部菜单帮助,,resources\views\Meta.xml:431
All Menus,全部菜单,,resources\views\Menu.xml:88
All Models,全部模型,,resources\views\Menu.xml:60
All Modules,全部模块,,resources\views\Menu.xml:51 resources\views\Meta.xml:52
All Schedules,全部任务计划,,resources\views\Menu.xml:162 resources\views\Menu.xml:164
All Selects,全部选择,,resources\views\Menu.xml:105 resources\views\Meta.xml:287
All Teams,全部团队,,resources\views\Team.xml:140 resources\views\Team.xml:211
All Translations,全部翻译,,resources\views\Menu.xml:123 resources\views\Menu.xml:125 resources\views\Meta.xml:383
All View Help,全部视图帮助,,resources\views\Meta.xml:400
All Views,全部视图,,resources\views\Menu.xml:69 resources\views\Meta.xml:93
All jobs have been restarted.,已重启所有的后台任务。,,java\com\axelor\meta\web\JobController.java:68
All the customizations will be lost. Are you sure?,将丢失所有的定制！你确定要继续吗？,,resources\views\Meta.xml:95
All views have been restored (%s).,已恢复所有的视图（%s）。,,java\com\axelor\meta\web\MetaController.java:196
Allow,允许,,resources\views\Permission.xml:26
An unique permission name.,指定一个唯一的权限名称。,,resources\domains\Permission.xml:13
Application,应用,,resources\domains\Meta.xml:19
Archived,已存档,,resources\views\Mail.xml:38 resources\views\Mail.xml:65 resources\views\Mail.xml:79
Assigned to,分配给,,resources\domains\Team.xml:30
Attached to,附加到,,resources\views\DMS.xml:154
Attributes,属性,,resources\views\Team.xml:102
Attrs,属性,,resources\domains\MetaJson.xml:90 resources\domains\Team.xml:31
Author,作者,,resources\domains\Mail.xml:24
Authorization,授权,,resources\views\User.xml:35
Authorized roles,已授权角色,,resources\domains\Team.xml:12
Block the user,阻止此用户登录,,resources\domains\User.xml:27
Block the user for an indefinite period.,无限期阻止此用户登录。,,resources\domains\User.xml:27
Body,正文,,resources\domains\Mail.xml:33
Boolean,布尔型,,resources\views\MetaJson.xml:10
Button,按钮,,resources\views\MetaJson.xml:16
Calendar,日历,,resources\views\Meta.xml:12
Can read,可以读取,,resources\views\DMS.xml:84
Can share,可以分享,,resources\views\DMS.xml:86
Can write,可以写入,,resources\views\DMS.xml:85
Canceled,已取消,,resources\views\Team.xml:10
Cards,卡片,,resources\views\Meta.xml:14
Category,类别,,resources\domains\Meta.xml:133
Category name to group action menus.,用于分组动作菜单的类别名称。,,resources\domains\Meta.xml:133
Change password?,修改密码？,,resources\views\User.xml:40 resources\views\User.xml:63
Chart,图表,,resources\views\Meta.xml:10
Client side js expression,客户端 JS 表达式,,resources\views\MetaPermission.xml:33 resources\views\MetaPermission.xml:34
Closed,已关闭,,resources\views\Team.xml:9
Code,代码,,resources\domains\DMS.xml:32 resources\domains\Group.xml:13
Code length should be greater than 2.,代码长度必须大于 2,,resources\views\Group.xml:46 resources\views\User.xml:74
Collapse,收缩,,resources\views\Group.xml:9
Column sequence,列顺序号,,resources\domains\MetaJson.xml:44
Come back later. There are no messages in this folder...,请稍后回来。该文件夹里没有消息...,,resources\views\Mail.xml:19 resources\views\Mail.xml:30 resources\views\Mail.xml:41
Comma separated list of params for the condition.,该条件的参数，使用逗号分隔的列表。,,resources\domains\Permission.xml:21
Comment,注释,,resources\views\Mail.xml:9
Computed,已计算,,resources\domains\Meta.xml:37
Concurrent updates error,并发更新错误,,java\com\axelor\rpc\ResponseInterceptor.java:150
Condition,条件,,resources\domains\Permission.xml:20 resources\views\Permission.xml:33 resources\views\Permission.xml:34
Condition params,条件参数,,resources\domains\Permission.xml:21
Condition to check,要检查的条件,,resources\domains\Meta.xml:114
Conditions,条件,,resources\views\MetaJson.xml:72 resources\views\MetaPermission.xml:32
Configuration,配置,,resources\views\DMS.xml:215
Confirm password,再次输入密码,,resources\views\User.xml:45 resources\views\User.xml:68
Content,内容,,resources\domains\DMS.xml:27 resources\views\DMS.xml:184
Content type,内容类型,,resources\domains\DMS.xml:28
Context field,上下文字段,,resources\domains\MetaJson.xml:27
Context field target,上下文字段目标,,resources\domains\MetaJson.xml:28
Context field target name,上下文字段目标名称,,resources\domains\MetaJson.xml:29
Context field title,上下文字段标题,,resources\domains\MetaJson.xml:31
Context field value,上下文字段值,,resources\domains\MetaJson.xml:30
Create,创建,,resources\domains\Permission.xml:17
Created,已创建,,resources\views\DMS.xml:35
Created by,创建者,,java\com\axelor\auth\db\AuditableModel.java:45
Created on,创建时间,,java\com\axelor\auth\db\AuditableModel.java:39
Cron,Cron,,resources\domains\MetaSchedule.xml:23
Current password,当前密码,,resources\views\User.xml:65
Custom,自定义,,resources\views\Meta.xml:16
Custom Fields,自定义字段,,resources\views\MetaJson.xml:198 resources\views\MetaJson.xml:218
Custom Models,自定义模型,,resources\views\MetaJson.xml:195 resources\views\MetaJson.xml:211
Custom field,自定义字段,,resources\views\MetaJson.xml:113 resources\views\MetaJson.xml:134 resources\views\MetaJson.xml:35
Custom fields,自定义字段,,resources\views\MetaJson.xml:28
Custom model,自定义模型,,resources\views\MetaJson.xml:152
Custom models,自定义模型,,resources\views\MetaJson.xml:147
Custom-ManyToMany,自定义——多对多,,resources\views\MetaJson.xml:24
Custom-ManyToOne,自定义——多对一,,resources\views\MetaJson.xml:23
Custom-OneToMany,自定义——一对多,,resources\views\MetaJson.xml:25
Dashboard,仪表盘,,resources\views\Meta.xml:11
Data,数据,,resources\domains\Meta.xml:193
Date,日期,,resources\views\MetaJson.xml:12
DateTime,日期时间,,resources\views\MetaJson.xml:11
Decimal,十进制数,,resources\views\MetaJson.xml:9
Default,默认,,resources\views\DMS.xml:130 resources\views\Meta.xml:37
Default home action.,默认主页动作。,,resources\domains\Group.xml:16
Default value,默认值,,resources\domains\MetaJson.xml:13
Dependent features,依赖的特性,,resources\domains\Meta.xml:44
Dependent modules,依赖的模块,,resources\domains\Meta.xml:43
Depends,依赖,,resources\domains\Meta.xml:18
Depends On,依赖于,,resources\views\Meta.xml:78
Description,描述,,resources\domains\Meta.xml:15 resources\domains\Meta.xml:223 resources\domains\Meta.xml:254 resources\domains\MetaSchedule.xml:21 resources\domains\Role.xml:13 resources\domains\Team.xml:10 resources\domains\Team.xml:20 resources\domains\Team.xml:50 resources\views\Meta.xml:374 resources\views\Meta.xml:81
Details,明细,,resources\views\DMS.xml:25
Directories,目录,,resources\views\DMS.xml:63
Directory,目录,,resources\views\DMS.xml:31 resources\views\DMS.xml:67
Disable the user from the specified date.,在指定日期禁用用户,,resources\domains\User.xml:29
Document,文档,,resources\views\DMS.xml:17 resources\views\DMS.xml:180 resources\views\DMS.xml:195
Documents,文档,,resources\views\DMS.xml:210 resources\views\DMS.xml:7
Domain,域,,resources\domains\MetaJson.xml:53
Domain filter as condition.,域过滤器作为条件,,resources\domains\Permission.xml:20
Download,下载,,resources\views\DMS.xml:20
Email,电子邮件,,resources\domains\Mail.xml:72 resources\domains\User.xml:20 resources\views\Mail.xml:8
Encryption error,加密错误,,java\com\axelor\rpc\ResponseInterceptor.java:200
Encryption key might be wrong.,加密密钥也许不正确。,,java\com\axelor\rpc\ResponseInterceptor.java:198
English,英语,,resources\views\User.xml:7
Enum,枚举,,resources\views\MetaJson.xml:15
Enum type,枚举型,,resources\domains\MetaJson.xml:50
Expires on,过期时间,,resources\domains\User.xml:29
Export,导出,,resources\domains\MetaPermission.xml:21 resources\domains\Permission.xml:19 resources\views\Meta.xml:385
Export complete.,导出完成。,,java\com\axelor\meta\schema\actions\ActionExport.java:154 java\com\axelor\meta\schema\actions\ActionExport.java:157 java\com\axelor\meta\web\MetaController.java:274
Extension,扩展,,resources\domains\Meta.xml:40
Favorite,收藏,,resources\views\Meta.xml:216
Favorites,收藏夹,,resources\views\Meta.xml:210 resources\views\Meta.xml:224
Field,字段,,resources\domains\Meta.xml:238 resources\domains\MetaPermission.xml:18 resources\views\Meta.xml:364
Field is required.,字段是必填的。,,java\com\axelor\meta\schema\actions\ActionCondition.java:110
Fields,字段,,resources\domains\Meta.xml:207 resources\domains\MetaJson.xml:83 resources\views\Meta.xml:356
File,文件,,resources\domains\DMS.xml:39 resources\domains\Meta.xml:269 resources\views\Meta.xml:458
File added,已添加文件,,java\com\axelor\dms\db\repo\DMSFileRepository.java:131
File name,文件名,,resources\domains\DMS.xml:9 resources\domains\Meta.xml:250
File path,文件路径,,resources\domains\Meta.xml:251
File removed,已移除文件,,java\com\axelor\dms\db\repo\DMSFileRepository.java:131
File type,文件类型,,resources\domains\Meta.xml:253
Files,文件,,resources\views\Meta.xml:448 resources\views\Meta.xml:456
Filter custom,过滤自定义,,resources\domains\MetaFilter.xml:17
Filter files,过滤文件,,resources\views\DMS.xml:153
Filter view,过滤视图,,resources\domains\MetaFilter.xml:18
Filters,过滤器,,resources\domains\MetaFilter.xml:16 resources\views\Meta.xml:18
Flags,标志,,resources\domains\Mail.xml:46
Following modules will be installed : <p>%s</p> Are you sure ?,将安装以下模块：<p>%s</p> 你确定吗？,,java\com\axelor\meta\web\ModuleController.java:42
Following modules will be uninstalled : <p>%s</p> Are you sure ?,将卸载以下模块：<p>%s</p> 你确定吗？,,java\com\axelor\meta\web\ModuleController.java:44
Force password change,强制修改密码,,resources\domains\User.xml:17
Force the user to change their password at next login.,强制用户必须在下次登录时修改密码。,,resources\domains\User.xml:17
Form,表单,,resources\views\Meta.xml:8
Form record,表单记录,,resources\views\MetaJson.xml:187
Form records,表单记录,,resources\views\MetaJson.xml:182
Form view,表单视图,,resources\domains\MetaJson.xml:51 resources\domains\MetaJson.xml:82
Form width,表单宽度,,resources\domains\MetaJson.xml:70
French,法语,,resources\views\User.xml:8
From,发件人,,resources\domains\Mail.xml:27
Fullname,全名,,resources\domains\Meta.xml:208
Fully qualified object name or wild card package name.,全限定的对象名或带通配符的包名。,,resources\domains\Permission.xml:14
Gantt,甘特图,,resources\views\Meta.xml:13
General,通用信息,,resources\views\DMS.xml:97 resources\views\Meta.xml:231
Grid,网格,,resources\views\Meta.xml:7
Grid view,网格视图,,resources\domains\MetaJson.xml:52 resources\domains\MetaJson.xml:81
Group,分组,,resources\domains\DMS.xml:40 resources\domains\User.xml:31 resources\views\Group.xml:18
Group by,分组依据,,resources\domains\MetaJson.xml:72
Groups,分组,,resources\domains\Meta.xml:111 resources\domains\Meta.xml:41 resources\views\Group.xml:12 resources\views\Menu.xml:23 resources\views\Menu.xml:26
Help,帮助,,resources\domains\Meta.xml:243 resources\domains\MetaJson.xml:20 resources\views\Meta.xml:426 resources\views\Meta.xml:443
Help Management,帮助管理,,resources\views\Menu.xml:10
Help link,帮助链接,,resources\domains\Meta.xml:39
Hidden,隐藏,,resources\domains\Meta.xml:135 resources\domains\Meta.xml:195 resources\domains\MetaJson.xml:33 resources\views\Group.xml:8
Hidden menu,隐藏菜单,,resources\domains\Meta.xml:103
Hide if,隐藏条件,,resources\domains\MetaJson.xml:22 resources\domains\MetaPermission.xml:23
High,高度,,resources\views\Team.xml:16
Home action,主页动作,,resources\domains\Group.xml:16 resources\domains\User.xml:22
Icon,图标,,resources\domains\Meta.xml:192 resources\domains\Meta.xml:93 resources\views\MetaJson.xml:165
Icon background,图标背景,,resources\domains\Meta.xml:94 resources\views\MetaJson.xml:166
Important,重要,,resources\views\DMS.xml:133 resources\views\Mail.xml:27 resources\views\Mail.xml:60 resources\views\Mail.xml:77 resources\views\Meta.xml:38
In Progress,进行中,,resources\views\Team.xml:8
Inbox,收件箱,,resources\views\Mail.xml:16 resources\views\Mail.xml:49 resources\views\Mail.xml:75
Inbox is empty!,收件箱是空的！,,resources\views\Mail.xml:18
Include if,包含条件,,resources\domains\MetaJson.xml:25
Increment,增量,,resources\domains\MetaSequence.xml:16
Information,信息,,resources\views\DMS.xml:134 resources\views\Meta.xml:42
Initial,初始值,,resources\domains\MetaSequence.xml:17
Inline,行内,,resources\views\Meta.xml:48
Install,安装,,resources\views\Meta.xml:74
Install module,安装模块,,resources\views\Meta.xml:60
Installed,已安装,,resources\domains\Meta.xml:21
Integer,整数,,resources\views\MetaJson.xml:8
Internal Server Error,内部服务器错误,,java\com\axelor\rpc\Response.java:154
Invalid XML.,无效的 XML,,java\com\axelor\meta\web\MetaController.java:80
Invalid cron :,无效的 cron 表达式：,,java\com\axelor\meta\web\JobController.java:52
Invalid field value.,无效的字段值。,,java\com\axelor\meta\schema\actions\ActionCondition.java:112
Invalid permission,无效的权限,,java\com\axelor\dms\db\repo\DMSPermissionRepository.java:90
"Invalid use of action-record: %s, must be the last action.",动作记录 %s 的使用方法无效，必须作为最后一个动作。,,java\com\axelor\meta\schema\actions\ActionGroup.java:77
Inverse,反转,,resources\views\DMS.xml:135 resources\views\Meta.xml:41
Is archived,已标记为存档,,resources\domains\Mail.xml:58
Is directory,为目录,,resources\domains\DMS.xml:10
Is read,为只读,,resources\domains\Mail.xml:57
Is starred,为已启动,,resources\domains\Mail.xml:56
Items,条目,,resources\domains\Meta.xml:178
Job,后台任务,,resources\domains\MetaSchedule.xml:22
Job Management,后台任务管理,,resources\views\Menu.xml:12
Job has been updated.,后台任务已更新,,java\com\axelor\meta\web\JobController.java:59
Json,JSON,,resources\domains\Meta.xml:224
Json model,JSON 模型,,resources\domains\MetaJson.xml:16 resources\domains\MetaJson.xml:88
Kanban,看板,,resources\views\Meta.xml:15
Key,键,,resources\domains\Meta.xml:228
Label,标签,,resources\domains\Meta.xml:220 resources\views\MetaJson.xml:17
Language,语言,,resources\domains\Meta.xml:230 resources\domains\Meta.xml:240 resources\domains\User.xml:21
Last modified,最后修改于,,resources\views\DMS.xml:12
Last password update date,最近密码更新日期,,resources\domains\User.xml:16
Left menu,左侧菜单,,resources\domains\Meta.xml:101
Link,链接,,resources\domains\Meta.xml:105 resources\views\Team.xml:100
Login,用户名,,resources\domains\User.xml:13
Low,低,,resources\views\Team.xml:14
Mail,邮件,,resources\views\Mail.xml:72
ManyToMany,多对多,,resources\views\Meta.xml:353 resources\views\MetaJson.xml:21
ManyToOne,多对一,,resources\views\Meta.xml:351 resources\views\MetaJson.xml:20
Mapped by,映射条件,,resources\domains\Meta.xml:222
Max,最大值,,resources\views\MetaJson.xml:50
Max size,最大大小,,resources\domains\MetaJson.xml:40
Max size 4MB.,最大大小 4MB.,,resources\domains\User.xml:19
Members,成员,,resources\domains\Team.xml:13
Menu,菜单,,resources\domains\Meta.xml:236 resources\domains\MetaJson.xml:73 resources\views\MetaJson.xml:162
Menu Help,菜单帮助,,resources\views\Menu.xml:135 resources\views\Menu.xml:143 resources\views\Meta.xml:436
Menu Item,菜单项,,resources\views\Meta.xml:230
Menu Items,菜单项,,resources\views\Meta.xml:190 resources\views\Meta.xml:196
Menu background,菜单背景,,resources\domains\MetaJson.xml:76
Menu icon,菜单图标,,resources\domains\MetaJson.xml:75
Menu order,菜单顺序,,resources\domains\Meta.xml:89 resources\domains\MetaJson.xml:77
Menu parent,上级菜单,,resources\domains\MetaJson.xml:74
Menu title,菜单标题,,resources\domains\MetaJson.xml:78
Menu top,顶部菜单,,resources\domains\MetaJson.xml:79
Menus,菜单,,resources\domains\Group.xml:24 resources\domains\Role.xml:14 resources\views\Menu.xml:90
Message,消息,,resources\domains\Mail.xml:36 resources\domains\Mail.xml:55 resources\domains\Meta.xml:229
Meta file,元文件,,resources\domains\DMS.xml:18
Meta model,元模型,,resources\domains\Meta.xml:216
Meta permission,元权限,,resources\domains\MetaPermission.xml:17
MetaScheduleParam,MetaScheduleParam,,resources\views\Schedules.xml:38
Min,最小值,,resources\views\MetaJson.xml:49
Min size,最小大小,,resources\domains\MetaJson.xml:39
Mobile menu,移动设备菜单,,resources\domains\Meta.xml:102
Model,模型,,resources\domains\Meta.xml:154 resources\domains\Meta.xml:237 resources\domains\Meta.xml:34 resources\domains\Meta.xml:74 resources\domains\MetaJson.xml:14 resources\views\Meta.xml:340
Model Management,模型管理,,resources\views\Menu.xml:8
Model field,模型字段,,resources\domains\MetaJson.xml:15
Models,模型,,resources\views\Menu.xml:62 resources\views\Meta.xml:333
Modified,修改于,,resources\views\DMS.xml:36
Module,模块,,resources\domains\Meta.xml:134 resources\domains\Meta.xml:155 resources\domains\Meta.xml:177 resources\domains\Meta.xml:35 resources\domains\Meta.xml:95 resources\views\Meta.xml:64 resources\views\Meta.xml:65
Module Management,模块管理,,resources\views\Menu.xml:11
Module to check,应检查模块,,resources\domains\Meta.xml:115
Modules,模块,,resources\views\Menu.xml:53
My Documents,我的文档,,resources\views\DMS.xml:173 resources\views\DMS.xml:214
My Teams,我的团队,,resources\views\Team.xml:145 resources\views\Team.xml:212
My open tasks,我的进行中的任务,,resources\views\Team.xml:173 resources\views\Team.xml:207
Name,名称,,resources\domains\DMS.xml:33 resources\domains\Group.xml:14 resources\domains\Meta.xml:13 resources\domains\Meta.xml:131 resources\domains\Meta.xml:151 resources\domains\Meta.xml:167 resources\domains\Meta.xml:175 resources\domains\Meta.xml:204 resources\domains\Meta.xml:217 resources\domains\Meta.xml:30 resources\domains\Meta.xml:71 resources\domains\Meta.xml:91 resources\domains\MetaFilter.xml:14 resources\domains\MetaJson.xml:65 resources\domains\MetaJson.xml:89 resources\domains\MetaJson.xml:9 resources\domains\MetaPermission.xml:10 resources\domains\MetaSchedule.xml:10 resources\domains\MetaSchedule.xml:20 resources\domains\MetaSequence.xml:12 resources\domains\Permission.xml:13 resources\domains\Role.xml:12 resources\domains\Team.xml:19 resources\domains\Team.xml:49 resources\domains\Team.xml:9 resources\domains\User.xml:14 resources\views\DMS.xml:23 resources\views\DMS.xml:69
Name field,名称字段,,resources\domains\MetaJson.xml:36 resources\domains\MetaJson.xml:69
Name length should be greater than 2.,名称必须长于两个字符。,,resources\views\Group.xml:42 resources\views\User.xml:78
Navigation,导航,,resources\domains\Group.xml:15
New,新建,,resources\views\Team.xml:7
New password,新密码,,resources\views\User.xml:44 resources\views\User.xml:67
Next,下一个值,,resources\domains\MetaSequence.xml:18
No archived messages!,没有已标记为存档的消息！,,resources\views\Mail.xml:40
No help,无帮助,,resources\domains\User.xml:25
No important messages!,无重要的消息！,,resources\views\Mail.xml:29
Normal,一般,,resources\views\Team.xml:15
Object,对象,,resources\domains\Meta.xml:268 resources\domains\MetaPermission.xml:11 resources\domains\Permission.xml:14
Object name,对象名称,,resources\domains\Meta.xml:267
On change,修改事件,,resources\domains\MetaJson.xml:56
On click,单击事件,,resources\domains\MetaJson.xml:57
On new,新建事件,,resources\domains\MetaJson.xml:67
On save,保存事件,,resources\domains\MetaJson.xml:68
OneToMany,一对多,,resources\views\Meta.xml:352 resources\views\MetaJson.xml:22
OneToOne,一对一,,resources\views\Meta.xml:350
Only if,仅当,,resources\views\MetaJson.xml:78
Only use this menu-item if the given expression is true (ie `if` condition).,仅当给定的表达式为真的时候使用此菜单项（例如“if”条件）。,,resources\domains\Meta.xml:114
Only use this menu-item if the given module is installed (ie `if-module` condition).,仅当给定的模块安装后才使用此菜单项（例如“if-module”条件）。,,resources\domains\Meta.xml:115
Options,选项,,resources\views\MetaJson.xml:102 resources\views\MetaJson.xml:37
Order,排序,,resources\domains\Meta.xml:129 resources\domains\Meta.xml:194 resources\views\MetaJson.xml:167
Order by,排序依据,,resources\domains\MetaJson.xml:71
Overview,总览,,resources\views\DMS.xml:68 resources\views\Group.xml:22 resources\views\Meta.xml:123 resources\views\Meta.xml:156 resources\views\Meta.xml:177 resources\views\Meta.xml:217 resources\views\Meta.xml:274 resources\views\Meta.xml:294 resources\views\Meta.xml:310 resources\views\Meta.xml:341 resources\views\Meta.xml:365 resources\views\Meta.xml:409 resources\views\Meta.xml:437 resources\views\Meta.xml:457 resources\views\MetaJson.xml:114 resources\views\MetaJson.xml:135 resources\views\MetaJson.xml:153 resources\views\MetaJson.xml:188 resources\views\MetaPermission.xml:12 resources\views\MetaPermission.xml:26 resources\views\Permission.xml:22 resources\views\Role.xml:11 resources\views\Schedules.xml:21 resources\views\Schedules.xml:39 resources\views\Team.xml:117 resources\views\Team.xml:52 resources\views\Team.xml:85 resources\views\User.xml:21
Owner,所有者,,resources\views\DMS.xml:34
Package,包,,resources\domains\Meta.xml:205 resources\domains\Meta.xml:218
Padding,填充,,resources\domains\MetaSequence.xml:15
Panel,面板,,resources\views\MetaJson.xml:14
Params,参数,,resources\domains\MetaSchedule.xml:24 resources\views\Permission.xml:35
